"SPEI_timescale","water_class","SPEI_value","month_f","site_name","spei_ecosystem","predicted_WUE_T","predicted_se","predicted_lower","predicted_upper","predicted_near_normal_WUE_T","predicted_change","predicted_pct_change","predicted_lower_pct","predicted_upper_pct","impact_class_10pct"
"SPEI_48","Freshwater",0.305996674640414,"7","US-A03","SPEI_48__Freshwater",4.21954100061723,0.684488288757297,2.87794395465293,5.56113804658153,4.21964494790908,-0.00010394729184604,-0.00246341322858333,-31.7965376191423,31.7916107926851,"No meaningful change"
"SPEI_1","Saline",0.305996674640414,"7","US-A03","SPEI_1__Saline",3.79549749157654,0.789689098023026,2.24770685945141,5.34328812370167,3.79571448215135,-0.000216990574811948,-0.00571672542369313,-40.7830365002205,40.7716030493731,"No meaningful change"
"SPEI_3","Saline",0.305996674640414,"7","US-A03","SPEI_3__Saline",3.79569981254886,0.789680437440903,2.24792615516469,5.34347346993303,3.79581271083288,-0.000112898284015728,-0.00297428489275899,-40.7787916208476,40.7728430510621,"No meaningful change"
"SPEI_6","Saline",0.305996674640414,"7","US-A03","SPEI_6__Saline",3.73011969741785,0.792420083279962,2.17697633418912,5.28326306064657,3.72785187663226,0.00226782078559218,0.0608345197352887,-41.6023917732535,41.7240608127241,"No meaningful change"
"SPEI_12","Saline",0.305996674640414,"7","US-A03","SPEI_12__Saline",3.79596639112748,0.789676742330355,2.24819997615999,5.34373280609498,3.79590600007587,6.03910516110417e-05,0.0015909522419637,-40.7730334704007,40.7762153748846,"No meaningful change"
"SPEI_24","Saline",0.305996674640414,"7","US-A03","SPEI_24__Saline",3.79778561703496,0.789715180850663,2.24994386256766,5.34562737150226,3.79486170186332,0.00292391517164292,0.0770493209332832,-40.7107810684401,40.8648797103066,"No meaningful change"
"SPEI_36","Saline",0.305996674640414,"7","US-A03","SPEI_36__Saline",3.80082886277161,0.790121122344517,2.25219146297635,5.34946626256686,3.78973207975865,0.0110967830129511,0.292811807785046,-40.5712220395332,41.1568456551033,"No meaningful change"
"SPEI_48","Saline",0.305996674640414,"7","US-A03","SPEI_48__Saline",3.79614521183588,0.789683301330349,2.2483659412284,5.34392448244337,3.79598202691605,0.0001631849198378,0.00429888547102462,-40.7698475576021,40.7784453285441,"No meaningful change"
"SPEI_1","Upland",0.340236086564124,"7","US-A03","SPEI_1__Upland",5.42862155248267,0.570564601592866,4.31031493336065,6.54692817160469,5.48919319302184,-0.0605716405391634,-1.10347073621248,-21.4763484943441,19.2694070219191,"No meaningful change"
"SPEI_3","Upland",0.340236086564124,"7","US-A03","SPEI_3__Upland",5.18198415849831,0.574278024625921,4.0563992302315,6.30756908676512,5.38809641457018,-0.206112256071869,-3.82532605605408,-24.7155411090562,17.064888996948,"No meaningful change"
"SPEI_6","Upland",0.340236086564124,"7","US-A03","SPEI_6__Upland",5.33728427592673,0.57191974961991,4.2163215666717,6.45824698518175,5.44677574908028,-0.109491473153557,-2.01020710595704,-22.5905056329214,18.5700914210074,"No meaningful change"
"SPEI_12","Upland",0.340236086564124,"7","US-A03","SPEI_12__Upland",5.42605318324788,0.569999588913747,4.30885398897694,6.54325237751883,5.4960425846593,-0.0699894014114104,-1.27345085729078,-21.600789611712,19.0538878971305,"No meaningful change"
"SPEI_24","Upland",0.340236086564124,"7","US-A03","SPEI_24__Upland",5.3927187968115,0.570024965981145,4.27546986348846,6.50996773013455,5.49325156310849,-0.100532766296983,-1.83011400701434,-22.1686861711994,18.5084581571707,"No meaningful change"
"SPEI_36","Upland",0.340236086564124,"7","US-A03","SPEI_36__Upland",5.42798430824057,0.569869265511944,4.31104054783716,6.54492806864398,5.50528577568923,-0.0773014674486561,-1.40413178531097,-21.6927018235044,18.8844382528825,"No meaningful change"
"SPEI_48","Upland",0.340236086564124,"7","US-A03","SPEI_48__Upland",5.45386361778767,0.569762399819183,4.33712931414208,6.57059792143327,5.50702674358798,-0.0531631258003031,-0.9653689418197,-21.2437215927461,19.3129837091067,"No meaningful change"
"SPEI_1","Freshwater",0.340236086564124,"7","US-A03","SPEI_1__Freshwater",4.21939274360813,0.684488716958531,2.87779485836941,5.56099062884685,4.21954140936123,-0.000148665753095578,-0.00352326802068483,-31.7983975228942,31.7913509868529,"No meaningful change"
"SPEI_3","Freshwater",0.340236086564124,"7","US-A03","SPEI_3__Freshwater",4.21955047212633,0.684486608187408,2.87795672007901,5.56114422417365,4.21951351065009,3.69614762361081e-05,0.000875965348678634,-31.7941105576504,31.7958624883477,"No meaningful change"
"SPEI_6","Freshwater",0.340236086564124,"7","US-A03","SPEI_6__Freshwater",4.21948129264908,0.684486496997668,2.87788775853365,5.56107482676451,4.21959154835205,-0.000110255702965745,-0.0026129472889101,-31.7970062847053,31.7917803901275,"No meaningful change"
"SPEI_12","Freshwater",0.340236086564124,"7","US-A03","SPEI_12__Freshwater",4.21949190398385,0.684485257086153,2.87790080009499,5.56108300787271,4.21957016391976,-7.82599359085978e-05,-0.00185468976384785,-31.79635156436,31.7926421848323,"No meaningful change"
"SPEI_24","Freshwater",0.340236086564124,"7","US-A03","SPEI_24__Freshwater",4.21993388030369,0.684512213569535,2.87828994170741,5.56157781889998,4.22053295499704,-0.000599074693345969,-0.0141942901461455,-31.8026900299509,31.7743014496586,"No meaningful change"
"SPEI_36","Freshwater",0.340236086564124,"7","US-A03","SPEI_36__Freshwater",4.21952732218963,0.684488958043656,2.87792896442406,5.56112567995519,4.21970971318329,-0.000182390993659354,-0.00432235878903055,-31.7979396679163,31.7892949503382,"No meaningful change"
"SPEI_48","Freshwater",0.340236086564124,"7","US-A03","SPEI_48__Freshwater",4.21952493329501,0.684488436508107,2.87792759773912,5.5611222688509,4.21964494790908,-0.000120014614066299,-0.00284418749794978,-31.796925256349,31.7912368813531,"No meaningful change"
"SPEI_1","Saline",0.340236086564124,"7","US-A03","SPEI_1__Saline",3.79548908626286,0.789690563554053,2.24769558169692,5.3432825908288,3.79571448215135,-0.00022539588849213,-0.0059381676243567,-40.7833336183137,40.771457283065,"No meaningful change"
"SPEI_3","Saline",0.340236086564124,"7","US-A03","SPEI_3__Saline",3.79569557463272,0.789681193527028,2.24792043531974,5.34347071394569,3.79581271083288,-0.000117136200157741,-0.0030859320277696,-40.7789423091292,40.7727704450737,"No meaningful change"
"SPEI_6","Saline",0.340236086564124,"7","US-A03","SPEI_6__Saline",3.73606859049507,0.792416056250548,2.18293312024399,5.28920406074614,3.72785187663226,0.00821671386281331,0.220414172417073,-41.4426003906556,41.8834287354897,"No meaningful change"
"SPEI_12","Saline",0.340236086564124,"7","US-A03","SPEI_12__Saline",3.7959740832149,0.789677297195285,2.24820658071214,5.34374158571766,3.79590600007587,6.80831390300618e-05,0.0017935939148309,-40.7728594789437,40.7764466667734,"No meaningful change"
"SPEI_24","Saline",0.340236086564124,"7","US-A03","SPEI_24__Saline",3.7981282825149,0.789722636480526,2.25027191501307,5.34598465001674,3.79486170186332,0.0032665806515837,0.0860790434070303,-40.7021364201978,40.8742945070118,"No meaningful change"
"SPEI_36","Saline",0.340236086564124,"7","US-A03","SPEI_36__Saline",3.80232823059711,0.790143060180487,2.25364783264336,5.35100862855087,3.78973207975865,0.012596150838458,0.332375760960394,-40.5327926826194,41.1975442045402,"No meaningful change"
"SPEI_48","Saline",0.340236086564124,"7","US-A03","SPEI_48__Saline",3.79616011322307,0.789684569045702,2.24837835789349,5.34394186855264,3.79598202691605,0.000178086307021097,0.00469144231343421,-40.7695204573944,40.7789033420213,"No meaningful change"
"SPEI_1","Upland",0.374475498487835,"7","US-A03","SPEI_1__Upland",5.42363709355277,0.570633878792914,4.30519469111866,6.54207949598688,5.48919319302184,-0.0655560994690632,-1.19427568248831,-21.5696270885189,19.1810757235423,"No meaningful change"
"SPEI_3","Upland",0.374475498487835,"7","US-A03","SPEI_3__Upland",5.17325708284935,0.574392246028551,4.04744828063339,6.29906588506531,5.38809641457018,-0.214839331720826,-3.98729560851714,-24.8816656344806,16.9070744174463,"No meaningful change"
"SPEI_6","Upland",0.374475498487835,"7","US-A03","SPEI_6__Upland",5.32919169439798,0.572005143410685,4.20806161331304,6.45032177548292,5.44677574908028,-0.117584054682302,-2.15878273861664,-22.7421541262536,18.4245886490204,"No meaningful change"
"SPEI_12","Upland",0.374475498487835,"7","US-A03","SPEI_12__Upland",5.41905373256168,0.570114641012917,4.30162903617636,6.536478428947,5.4960425846593,-0.0769888520976156,-1.40080523234134,-21.7322469774309,18.9306365127482,"No meaningful change"
"SPEI_24","Upland",0.374475498487835,"7","US-A03","SPEI_24__Upland",5.38266559123063,0.570144473129279,4.26518242389725,6.50014875856402,5.49325156310849,-0.110585971877851,-2.01312411433191,-22.3559603106235,18.3297120819597,"No meaningful change"
"SPEI_36","Upland",0.374475498487835,"7","US-A03","SPEI_36__Upland",5.42025381629148,0.56996958356741,4.30311343249935,6.5373942000836,5.50528577568923,-0.0850319593977513,-1.54455123425642,-21.8366928107265,18.7475903422136,"No meaningful change"
"SPEI_48","Upland",0.374475498487835,"7","US-A03","SPEI_48__Upland",5.44854576917091,0.569848822393596,4.33164207727946,6.56544946106236,5.50702674358798,-0.0584809744170673,-1.06193372830736,-21.3433622358391,19.2194947792244,"No meaningful change"
"SPEI_1","Freshwater",0.374475498487835,"7","US-A03","SPEI_1__Freshwater",4.21937656221546,0.684489521161625,2.87777710073867,5.56097602369224,4.21954140936123,-0.000164847145771141,-0.00390675501857668,-31.7988183655645,31.7910048555274,"No meaningful change"
"SPEI_3","Freshwater",0.374475498487835,"7","US-A03","SPEI_3__Freshwater",4.2195526496539,0.684487039408358,2.87795805241351,5.56114724689428,4.21951351065009,3.91390038050332e-05,0.000927571477286327,-31.7940789821025,31.7959341250571,"No meaningful change"
"SPEI_6","Freshwater",0.374475498487835,"7","US-A03","SPEI_6__Freshwater",4.21946790350698,0.684486854624968,2.87787366844204,5.56106213857192,4.21959154835205,-0.000123644845067439,-0.00293025624993793,-31.7973402054521,31.7914796929522,"No meaningful change"
"SPEI_12","Freshwater",0.374475498487835,"7","US-A03","SPEI_12__Freshwater",4.21948344384443,0.684485313773221,2.87789222884892,5.56107465883994,4.21957016391976,-8.6720075329616e-05,-0.002055187423381,-31.7965546951468,31.7924443203,"No meaningful change"
"SPEI_24","Freshwater",0.374475498487835,"7","US-A03","SPEI_24__Freshwater",4.21984806026401,0.684512107450321,2.87820432966138,5.56149179086664,4.22053295499704,-0.000684894733032237,-0.0162276835730268,-31.8047184952404,31.7722631280944,"No meaningful change"
"SPEI_36","Freshwater",0.374475498487835,"7","US-A03","SPEI_36__Freshwater",4.21950533726468,0.684489024919527,2.87790684842241,5.56110382610696,4.21970971318329,-0.000204375918602118,-0.00484336441351885,-31.7984637798376,31.7887770510106,"No meaningful change"
"SPEI_48","Freshwater",0.374475498487835,"7","US-A03","SPEI_48__Freshwater",4.21950868577409,0.684488677563693,2.87791087774926,5.56110649379893,4.21964494790908,-0.0001362621349843,-0.00322923223793557,-31.7973214979777,31.7908630335018,"No meaningful change"
"SPEI_1","Saline",0.374475498487835,"7","US-A03","SPEI_1__Saline",3.79548143902987,0.789692181166847,2.24768476394285,5.34327811411689,3.79571448215135,-0.000233043121484311,-0.00613963780943359,-40.7836186174653,40.7713393418464,"No meaningful change"
"SPEI_3","Saline",0.374475498487835,"7","US-A03","SPEI_3__Saline",3.79569171537211,0.789682041275813,2.24791491447151,5.3434685162727,3.79581271083288,-0.000120995460769269,-0.00318760355124897,-40.7790877548783,40.7727125477758,"No meaningful change"
"SPEI_6","Saline",0.374475498487835,"7","US-A03","SPEI_6__Saline",3.74229080557115,0.792419929345486,2.189147744054,5.2954338670883,3.72785187663226,0.0144389289388962,0.387325715096286,-41.2758924844493,42.0505439146419,"No meaningful change"
"SPEI_12","Saline",0.374475498487835,"7","US-A03","SPEI_12__Saline",3.79598183034433,0.789677925508811,2.24821309634706,5.3437505643416,3.79590600007587,7.58302684586987e-05,0.00199768562385852,-40.7726878299377,40.7766832011854,"No meaningful change"
"SPEI_24","Saline",0.374475498487835,"7","US-A03","SPEI_24__Saline",3.798471658082,0.789731365955453,2.25059818080931,5.34634513535469,3.79486170186332,0.00360995621867977,0.0951274776866634,-40.6935388527007,40.883793808074,"No meaningful change"
"SPEI_36","Saline",0.374475498487835,"7","US-A03","SPEI_36__Saline",3.80384231406729,0.790169243831582,2.25511059615739,5.35257403197719,3.78973207975865,0.014110234308633,0.372328017170322,-40.4941946106913,41.2388506450319,"No meaningful change"
"SPEI_48","Saline",0.374475498487835,"7","US-A03","SPEI_48__Saline",3.79617487656891,0.789685962924148,2.24839038923758,5.34395936390024,3.79598202691605,0.000192849652861593,0.00508036264382076,-40.7692035079463,40.779364233234,"No meaningful change"
"SPEI_1","Upland",0.408714910411546,"7","US-A03","SPEI_1__Upland",5.41871585073801,0.570711696491968,4.30012092561375,6.53731077586226,5.48919319302184,-0.0704773422838283,-1.28392898201184,-21.662058987461,19.0942010234374,"No meaningful change"
"SPEI_3","Upland",0.408714910411546,"7","US-A03","SPEI_3__Upland",5.16521288402168,0.574503791554229,4.03918545257539,6.29124031546797,5.38809641457018,-0.222883530548498,-4.1365913561938,-25.0350190161249,16.7618363037373,"No meaningful change"
"SPEI_6","Upland",0.408714910411546,"7","US-A03","SPEI_6__Upland",5.32122548575025,0.572098379377067,4.1999126621712,6.4425383093293,5.44677574908028,-0.125550263330036,-2.30503823020868,-22.8917646760035,18.2816882155862,"No meaningful change"
"SPEI_12","Upland",0.408714910411546,"7","US-A03","SPEI_12__Upland",5.41205416694283,0.570240392849169,4.29438299695846,6.5297253369272,5.4960425846593,-0.0839884177164647,-1.528161698581,-21.8640880086144,18.8077646114524,"No meaningful change"
"SPEI_24","Upland",0.408714910411546,"7","US-A03","SPEI_24__Upland",5.37261238526415,0.570274935516133,4.25487351165253,6.49035125887577,5.49325156310849,-0.120639177844335,-2.19613422866927,-22.5436253415489,18.1513568842104,"No meaningful change"
"SPEI_36","Upland",0.408714910411546,"7","US-A03","SPEI_36__Upland",5.41252328732578,0.570080346912207,4.29516580737785,6.5298807672737,5.50528577568923,-0.092762488363447,-1.68497135558478,-21.98105634507,18.6111136339004,"No meaningful change"
"SPEI_48","Upland",0.408714910411546,"7","US-A03","SPEI_48__Upland",5.4432278407631,0.569945366255022,4.32613492290325,6.56032075862294,5.50702674358798,-0.0637989028248782,-1.15849996369023,-21.4433645534712,19.1263646260907,"No meaningful change"
"SPEI_1","Freshwater",0.408714910411546,"7","US-A03","SPEI_1__Freshwater",4.21936035055777,0.6844904196027,2.87775912813648,5.56096157297906,4.21954140936123,-0.000181058803457645,-0.00429095927476761,-31.7992443028987,31.7906623843491,"No meaningful change"
"SPEI_3","Freshwater",0.408714910411546,"7","US-A03","SPEI_3__Freshwater",4.21955475151744,0.684487536777962,2.87795917943263,5.56115032360225,4.21951351065009,4.12408673478026e-05,0.000977384412769631,-31.7940522724092,31.7960070412347,"No meaningful change"
"SPEI_6","Freshwater",0.408714910411546,"7","US-A03","SPEI_6__Freshwater",4.21945436359354,0.684487296712339,2.87785926203736,5.56104946514973,4.21959154835205,-0.000137184758504105,-0.00325113833725642,-31.7976816224949,31.7911793458204,"No meaningful change"
"SPEI_12","Freshwater",0.408714910411546,"7","US-A03","SPEI_12__Freshwater",4.21947495495337,0.684485420087095,2.87788353158266,5.56106637832407,4.21957016391976,-9.52089663943667e-05,-0.00225636647089007,-31.7967608124981,31.7922480795563,"No meaningful change"
"SPEI_24","Freshwater",0.408714910411546,"7","US-A03","SPEI_24__Freshwater",4.219760881888,0.684512253336718,2.87811686534804,5.56140489842797,4.22053295499704,-0.000772073109034821,-0.018293260999673,-31.8067908475778,31.7702043255784,"No meaningful change"
"SPEI_36","Freshwater",0.408714910411546,"7","US-A03","SPEI_36__Freshwater",4.21948316926934,0.684489176842118,2.87788438265879,5.56108195587989,4.21970971318329,-0.000226543913943722,-0.00536870849755256,-31.7989961805273,31.7882587635322,"No meaningful change"
"SPEI_48","Freshwater",0.408714910411546,"7","US-A03","SPEI_48__Freshwater",4.21949227089468,0.684489012820642,2.87789380576622,5.56109073602314,4.21964494790908,-0.000152677014399138,-0.00361824315277505,-31.7977260813785,31.790489595073,"No meaningful change"
"SPEI_1","Saline",0.408714910411546,"7","US-A03","SPEI_1__Saline",3.7954745429172,0.789693952392203,2.24767439622848,5.34327468960591,3.79571448215135,-0.000239939234158104,-0.006321319353349,-40.7838917600955,40.7712491213888,"No meaningful change"
"SPEI_3","Saline",0.408714910411546,"7","US-A03","SPEI_3__Saline",3.79568823018558,0.789682981526722,2.24790958639321,5.34346687397796,3.79581271083288,-0.00012448064729309,-0.00327942016047933,-40.7792281221385,40.7726692818176,"No meaningful change"
"SPEI_6","Saline",0.408714910411546,"7","US-A03","SPEI_6__Saline",3.74877998482878,0.79243236538768,2.19561254866893,5.30194742098863,3.72785187663226,0.0209281081965269,0.561398598686635,-41.1024734530909,42.2252706504642,"No meaningful change"
"SPEI_12","Saline",0.408714910411546,"7","US-A03","SPEI_12__Saline",3.79598963003928,0.789678627796537,2.24821951955807,5.34375974052049,3.79590600007587,8.36299634090487e-05,0.00220316212802364,-40.7725186157631,40.7769249400191,"No meaningful change"
