"SPEI_timescale","coast_region","SPEI_z","water_class","month_f","site_name","SPEI_value","predicted_WUE_T","predicted_se","predicted_lower","predicted_upper","predicted_near_normal_WUE_T","predicted_pct_change","predicted_lower_pct","predicted_upper_pct","impact_class_10pct"
"SPEI_36","Pacific Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,5.22994791633897,0.833717636844035,3.59586134812466,6.86403448455328,5.2279477229959,0.038259627851205,-31.2184907223204,31.2950099780228,"No meaningful change"
"SPEI_48","Pacific Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,5.22459923067113,0.833746951629061,3.59045520547817,6.85874325586409,5.22409120636247,0.00972464470069572,-31.2711998384462,31.2906491278476,"No meaningful change"
"SPEI_1","Gulf Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,7.91878111051188,1.25968345909647,5.4498015306828,10.387760690341,7.87720549403542,0.527796520072364,-30.8155470260441,31.8711400661888,"No meaningful change"
"SPEI_3","Gulf Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,8.04281313252143,1.25986267941152,5.57348228087486,10.512143984168,7.94946339739766,1.1742897659524,-29.8885723192411,32.2371518511459,"No meaningful change"
"SPEI_6","Gulf Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,8.03553348362378,1.26029918763763,5.56534707585404,10.5057198913935,7.97259615021711,0.789420813757873,-30.1940425553541,31.7728841828698,"No meaningful change"
"SPEI_12","Gulf Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,8.06826535973232,1.26039311958134,5.5978948453529,10.5386358741117,8.00280858478947,0.817922536186302,-30.0508716903147,31.6867167626873,"No meaningful change"
"SPEI_24","Gulf Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,7.99909526485813,1.26015579156126,5.52918991339806,10.4690006163182,7.94817403096647,0.64066581447854,-30.4344634144135,31.7157950433706,"No meaningful change"
"SPEI_36","Gulf Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,7.94435969710383,1.26000081596426,5.47475809781387,10.4139612963938,7.90591305020943,0.48630242516242,-30.751096514161,31.7237013644859,"No meaningful change"
"SPEI_48","Gulf Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,7.85153980613566,1.25954219616152,5.38283710165907,10.3202425106122,7.85698175987961,-0.069262649580508,-31.4897594755069,31.3512341763459,"No meaningful change"
"SPEI_1","AK Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,6.8248328041504,0.968555189844243,4.92646463205569,8.72320097624512,6.83065248046865,-0.0851994203319232,-27.8771003774199,27.706701536756,"No meaningful change"
"SPEI_3","AK Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,6.71384859730846,0.968580931344043,4.81542997187413,8.61226722274278,6.73904960454054,-0.373954915172355,-28.5443756248706,27.7964657945259,"No meaningful change"
"SPEI_6","AK Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,6.72300335377604,0.968571300012496,4.82460360575155,8.62140310180053,6.74877030131466,-0.38180211191372,-28.511367399603,27.7477631757756,"No meaningful change"
"SPEI_12","AK Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,6.63541149474694,0.97285547749326,4.72861475886015,8.54220823063373,6.66092894501964,-0.383091464919023,-29.0096802129119,28.2434972830738,"No meaningful change"
"SPEI_24","AK Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,6.66127889857624,0.976433607335593,4.74746902819848,8.575088768954,6.6792239104395,-0.268669116410561,-28.9218464322139,28.3845081993928,"No meaningful change"
"SPEI_36","AK Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,6.55206738331063,0.97605762976178,4.63899442897754,8.46514033764372,6.57925428202474,-0.413221583309096,-29.4905740054494,28.6641308388312,"No meaningful change"
"SPEI_48","AK Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,6.62260443590666,0.974186617395775,4.71319866581094,8.53201020600237,6.64416061733231,-0.324437994009698,-29.0625417224888,28.4136657344694,"No meaningful change"
"SPEI_1","Atlantic Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,4.4060972826089,0.654172808656229,3.12391857764269,5.68827598757511,4.40407807674474,0.0458485482994127,-29.0675931896347,29.1592902862335,"No meaningful change"
"SPEI_3","Atlantic Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,4.40791287245664,0.654173009086316,3.12573377464746,5.69009197026582,4.4031937543214,0.107174891647935,-29.0121228124519,29.2264725957478,"No meaningful change"
"SPEI_6","Atlantic Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,4.4046318671144,0.654174140351237,3.12245055202598,5.68681318220283,4.40047563472377,0.0944496171693827,-29.0428851057147,29.2317843400535,"No meaningful change"
"SPEI_12","Atlantic Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,4.40732843746291,0.654170510718045,3.12515423645554,5.68950263847028,4.40415927940079,0.0719582980786011,-29.040844388336,29.1847609844932,"No meaningful change"
"SPEI_24","Atlantic Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,4.40493844249708,0.654173978371445,3.12275744488905,5.68711944010511,4.40042976120896,0.102460021697539,-29.0351712367496,29.2400912801446,"No meaningful change"
"SPEI_36","Atlantic Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,4.40951963903736,0.654168634253703,3.1273491159001,5.69169016217461,4.40388028796018,0.12805414108548,-28.9865093642532,29.2426176464241,"No meaningful change"
"SPEI_48","Atlantic Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,4.40316789718622,0.654174676455472,3.12098553133349,5.68535026303894,4.39706874909994,0.138709409251981,-29.0212250610741,29.298643879578,"No meaningful change"
"SPEI_1","Pacific Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,5.22477186716558,0.833574853402456,3.59096515449677,6.85857857983439,5.21908094817507,0.109040634683107,-31.1954501155533,31.4135313849195,"No meaningful change"
"SPEI_3","Pacific Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,5.2270191931311,0.833571670623544,3.59321871870896,6.86081966755325,5.22298902340177,0.0771621328568445,-31.203785751618,31.3581100173316,"No meaningful change"
"SPEI_6","Pacific Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,5.23211428332714,0.833582932967206,3.59829173471141,6.86593683194286,5.22698995396369,0.0980359520217032,-31.1593906549833,31.3554625590267,"No meaningful change"
"SPEI_12","Pacific Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,5.22847283248424,0.833600481376378,3.59461588898654,6.86232977598194,5.2266640362951,0.0346070873617064,-31.2254266961729,31.2946408708963,"No meaningful change"
"SPEI_24","Pacific Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,5.23695515350692,0.833654753544301,3.60299183656009,6.87091847045375,5.23397305115455,0.0569758828183438,-31.1614369935414,31.2753887591781,"No meaningful change"
"SPEI_36","Pacific Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,5.22914783900174,0.833685297698515,3.59512465551265,6.86317102249083,5.2279477229959,0.0229557767107162,-31.2325821526683,31.2784937060897,"No meaningful change"
"SPEI_48","Pacific Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,5.22439602094766,0.833707817609594,3.59032869843286,6.85846334346246,5.22409120636247,0.00583478682040383,-31.2736214471109,31.2852910207517,"No meaningful change"
"SPEI_1","Gulf Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,7.9021508639213,1.25959092698345,5.43335264703373,10.3709490808089,7.87720549403542,0.316677912043419,-31.0243632574034,31.6577190814902,"No meaningful change"
"SPEI_3","Gulf Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,8.00547323847193,1.25973133828289,5.53639981543746,10.4745466615064,7.94946339739766,0.704573859571433,-30.3550499112952,31.764197630438,"No meaningful change"
"SPEI_6","Gulf Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,8.01035855026111,1.26009538520317,5.5405715952629,10.4801455052593,7.97259615021711,0.473652488254728,-30.5048005584477,31.4521055349572,"No meaningful change"
"SPEI_12","Gulf Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,8.04208264975518,1.26019688961187,5.57209674611592,10.5120685533944,8.00280858478947,0.490753521711795,-30.373234757776,31.3547418011996,"No meaningful change"
"SPEI_24","Gulf Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,7.97872677130146,1.25999083043181,5.50914474365511,10.4483087989478,7.94817403096647,0.384399488687124,-30.6866618396726,31.4554608170469,"No meaningful change"
"SPEI_36","Gulf Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,7.92898103834607,1.25984582512593,5.45968322109925,10.3982788555929,7.90591305020943,0.291781455097461,-30.9417750179453,31.5253379281403,"No meaningful change"
"SPEI_48","Gulf Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,7.85371658763324,1.25948573440767,5.3851245481942,10.3223086270723,7.85698175987961,-0.0415575897483048,-31.4606459226817,31.3775307431851,"No meaningful change"
"SPEI_1","AK Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,6.8271606746777,0.96836134116193,4.92917244600032,8.72514890335508,6.83065248046865,-0.0511196521991487,-27.8374582795035,27.7352189751052,"No meaningful change"
"SPEI_3","AK Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,6.72392900020129,0.968399332305227,4.82586630888304,8.62199169151953,6.73904960454054,-0.224372949103424,-28.3895119924397,27.9407660942328,"No meaningful change"
"SPEI_6","AK Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,6.73331013279149,0.968379730050746,4.83528586189203,8.63133440369095,6.74877030131466,-0.229081267148229,-28.3530829171929,27.8949203828965,"No meaningful change"
"SPEI_12","AK Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,6.64561847485602,0.972366523242629,4.73978008930047,8.55145686041157,6.66092894501964,-0.229854878951408,-28.8420559891366,28.3823462312337,"No meaningful change"
"SPEI_24","AK Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,6.66845690332154,0.975796342055003,4.75589607289374,8.58101773374935,6.6792239104395,-0.161201469846336,-28.7956784101763,28.4732754704836,"No meaningful change"
"SPEI_36","AK Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,6.56294214279627,0.975458848067844,4.6510428005833,8.47484148500925,6.57925428202474,-0.247932949985463,-29.3074473000615,28.8115814000906,"No meaningful change"
"SPEI_48","AK Coast",-0.090040419160522,"Upland","7","US-A03",-0.0323059425429159,6.63122690847692,0.973694596918063,4.72278549851752,8.53966831843632,6.64416061733231,-0.194662796405821,-28.9182521235654,28.5289265307537,"No meaningful change"
"SPEI_1","Atlantic Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,4.40475114536613,0.654173258249057,3.12257155919798,5.68693073153428,4.40407807674474,0.0152828494331376,-29.098178897273,29.1287445961393,"No meaningful change"
"SPEI_3","Atlantic Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,4.40476679369981,0.654172922446105,3.12258786570544,5.68694572169418,4.4031937543214,0.0357249638826586,-29.083568883589,29.1550188113543,"No meaningful change"
"SPEI_6","Atlantic Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,4.40186104552065,0.654181280354128,3.11966573602656,5.68405635501474,4.40047563472377,0.0314832057231141,-29.1061695374576,29.1691359489039,"No meaningful change"
"SPEI_12","Atlantic Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,4.4052156654215,0.654173595557904,3.123035418128,5.68739591271499,4.40415927940079,0.023986099359527,-29.0889538728738,29.1369260715928,"No meaningful change"
"SPEI_24","Atlantic Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,4.40193265497167,0.654182323700779,3.11973530051814,5.6841300094252,4.40042976120896,0.034153340565853,-29.1038496280637,29.1721563091954,"No meaningful change"
"SPEI_36","Atlantic Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,4.40576007165257,0.654172422497664,3.12358212355715,5.68793801974799,4.40388028796018,0.04268471369516,-29.0720473920068,29.1574168193971,"No meaningful change"
"SPEI_48","Atlantic Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,4.39910179846203,0.654181053993397,3.11690693263497,5.68129666428909,4.39706874909994,0.0462364697506535,-29.1139822802864,29.2064552197877,"No meaningful change"
"SPEI_1","Pacific Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,5.2209779211719,0.8335783918086,3.58716427322705,6.85479156911676,5.21908094817507,0.0363468782276967,-31.2682767550989,31.3409705115543,"No meaningful change"
"SPEI_3","Pacific Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,5.22433241331154,0.833573155168049,3.59052902918217,6.85813579744092,5.22298902340177,0.0257207109522815,-31.2552828831405,31.306724305045,"No meaningful change"
"SPEI_6","Pacific Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,5.2286980637515,0.833576638996207,3.59488785131894,6.86250827618407,5.22698995396369,0.0326786506738897,-31.2245119470166,31.2898692483644,"No meaningful change"
"SPEI_12","Pacific Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,5.22726696835815,0.833589512346093,3.5934315241598,6.86110241255649,5.2266640362951,0.0115356957872355,-31.2480867489047,31.2711581404791,"No meaningful change"
"SPEI_24","Pacific Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,5.234967085272,0.833633126364743,3.60104615759711,6.8688880129469,5.23397305115455,0.0189919609394536,-31.1986110283322,31.2365949502111,"No meaningful change"
"SPEI_36","Pacific Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,5.22834776166451,0.833657109857209,3.59437982634438,6.86231569698464,5.2279477229959,0.0076519255702274,-31.2468292187779,31.2621330699183,"No meaningful change"
"SPEI_48","Pacific Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,5.2241928112242,0.833673700343379,3.59019235855117,6.85819326389722,5.22409120636247,0.00194492894012894,-31.2762312767693,31.2801211346495,"No meaningful change"
"SPEI_1","Gulf Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,7.88552061733071,1.25952225517846,5.41685699718092,10.3541842374805,7.87720549403542,0.105559304014462,-31.2337731790476,31.4448917870765,"No meaningful change"
"SPEI_3","Gulf Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,7.96813334442242,1.25962530427606,5.49926774804134,10.4369989408035,7.94946339739766,0.23485795319047,-30.8221514694742,31.2918673758552,"No meaningful change"
"SPEI_6","Gulf Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,7.98518361689844,1.25991961879509,5.51574116406007,10.4546260697368,7.97259615021711,0.157884162751561,-30.8162478051787,31.1320161306818,"No meaningful change"
"SPEI_12","Gulf Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,8.01589993977804,1.26002344470104,5.546253988164,10.4855458913921,8.00280858478947,0.163584507237265,-30.6961558632618,31.0233248777363,"No meaningful change"
"SPEI_24","Gulf Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,7.9583582777448,1.25984770162328,5.48905678256317,10.4276597729264,7.94817403096647,0.128133162895708,-30.9393986445498,31.1956649703412,"No meaningful change"
"SPEI_36","Gulf Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,7.91360237958831,1.25971642088258,5.44455819465845,10.3826465645182,7.90591305020943,0.0972604850324795,-31.1330878536007,31.3276088236656,"No meaningful change"
"SPEI_48","Gulf Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,7.85589336913082,1.25945820684591,5.38735528371283,10.3244314545488,7.85698175987961,-0.0138525299161016,-31.4322541612292,31.404549101397,"No meaningful change"
"SPEI_1","AK Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,6.829488545205,0.96818242747814,4.93185098734785,8.72712610306215,6.83065248046865,-0.0170398840663872,-27.7982447291848,27.764164961052,"No meaningful change"
"SPEI_3","AK Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,6.73400940309412,0.968230496441027,4.83627763006971,8.63174117611853,6.73904960454054,-0.074790983034479,-28.2350195669848,28.0854376009158,"No meaningful change"
"SPEI_6","AK Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,6.74361691180694,0.968202476529823,4.84594005780849,8.64129376580539,6.74877030131466,-0.0763604223827387,-28.1952142175517,28.0424933727862,"No meaningful change"
"SPEI_12","AK Coast",-0.0658393988329502,"Upland","7","US-A03",-0.00668021915347221,6.6558254549651,0.971899458703209,4.75090251590681,8.56074839402339,6.66092894501964,-0.0766182929837939,-28.6750758772311,28.5218392912635,"No meaningful change"
